INFO:root:2017-08-13,12:49:25.794129,-0.00244,-0.321, 1.019, 1.068
INFO:root:2017-08-13,12:49:25.882189,-0.00684,-0.316, 1.014, 1.062
INFO:root:2017-08-13,12:49:25.940628,-0.122,-0.311, 1.017, 1.070
INFO:root:2017-08-13,12:49:26.021936,-0.0977,-0.471, 0.984, 1.095
INFO:root:2017-08-13,12:49:26.071180,-0.112,-0.507, 0.946, 1.080
INFO:root:2017-08-13,12:49:26.131844,-0.212,-0.636, 0.981, 1.188
INFO:root:2017-08-13,12:49:26.195641,-0.117,-0.700, 1.053, 1.270
INFO:root:2017-08-13,12:49:26.219394,-0.0542,-0.547, 1.118, 1.246
INFO:root:2017-08-13,12:49:26.239051,0.0864,-0.048, 1.044, 1.049
INFO:root:2017-08-13,12:49:26.254410,-0.0815,-0.282, 1.052, 1.092
INFO:root:2017-08-13,12:49:26.268899,-0.0708,-0.174, 1.037, 1.053
INFO:root:2017-08-13,12:49:26.284334,0.0859,-0.247, 1.038, 1.070
INFO:root:2017-08-13,12:49:26.298426,0.0371,-0.213, 1.017, 1.040
INFO:root:2017-08-13,12:49:26.313092,0.0801,-0.329, 0.987, 1.043
INFO:root:2017-08-13,12:49:26.327409,-0.0273,-0.409, 1.016, 1.095
INFO:root:2017-08-13,12:49:26.342621,-0.0645,-0.274, 1.035, 1.073
INFO:root:2017-08-13,12:49:26.357497,0.0615,-0.305, 1.011, 1.057
INFO:root:2017-08-13,12:49:26.396641,-0.021,-0.314, 1.012, 1.060
INFO:root:2017-08-13,12:49:26.411234,0.0137,-0.330, 1.029, 1.080
INFO:root:2017-08-13,12:49:26.450651,-0.00635,-0.312, 1.020, 1.067
INFO:root:2017-08-13,12:49:26.464892,-0.121,-0.312, 1.008, 1.062
INFO:root:2017-08-13,12:49:26.545775,-0.00342,-0.321, 1.020, 1.069
INFO:root:2017-08-13,12:49:26.559836,0.124,-0.321, 1.008, 1.065
INFO:root:2017-08-13,12:49:26.599448,0.000977,-0.321, 1.021, 1.070
INFO:root:2017-08-13,12:49:26.639279,-0.00635,-0.323, 1.021, 1.070
INFO:root:2017-08-13,12:49:26.654009,-0.00244,-0.322, 1.011, 1.061
