INFO:root:2017-08-13,12:27:16.327701,-0.0215,-0.336, 1.010, 1.064
INFO:root:2017-08-13,12:27:16.399000,-0.0264,-0.333, 1.002, 1.056
INFO:root:2017-08-13,12:27:16.455117,-0.0166,-0.333, 1.017, 1.070
INFO:root:2017-08-13,12:27:16.559178,-0.0981,-0.402, 0.982, 1.066
INFO:root:2017-08-13,12:27:16.619694,-0.0361,-0.138, 0.945, 0.956
INFO:root:2017-08-13,12:27:16.698022,0.0757,-0.258, 1.110, 1.142
INFO:root:2017-08-13,12:27:16.726651,0.0215,-0.375, 0.969, 1.040
INFO:root:2017-08-13,12:27:16.748637,0.213,-0.006, 0.983, 1.006
INFO:root:2017-08-13,12:27:16.768663,0.043,-0.459, 0.961, 1.066
INFO:root:2017-08-13,12:27:16.788848,-0.148,-0.466, 1.076, 1.182
INFO:root:2017-08-13,12:27:16.808663,0.0576,-0.302, 0.977, 1.024
INFO:root:2017-08-13,12:27:16.850232,-0.0918,-0.426, 1.028, 1.116
INFO:root:2017-08-13,12:27:16.870363,-0.0698,-0.421, 1.016, 1.102
INFO:root:2017-08-13,12:27:16.897160,-0.00244,-0.411, 0.989, 1.071
INFO:root:2017-08-13,12:27:16.946123,-0.0264,-0.412, 1.001, 1.083
INFO:root:2017-08-13,12:27:16.960751,-0.0112,-0.273, 1.014, 1.050
INFO:root:2017-08-13,12:27:17.000999,-0.00977,-0.344, 1.024, 1.080
INFO:root:2017-08-13,12:27:17.031671,-0.0166,-0.328, 1.012, 1.064
INFO:root:2017-08-13,12:27:17.054349,-0.0234,-0.334, 1.002, 1.057
INFO:root:2017-08-13,12:27:17.068961,-0.0278,-0.339, 1.005, 1.061
INFO:root:2017-08-13,12:27:17.089332,-0.0283,-0.330, 1.018, 1.071
INFO:root:2017-08-13,12:27:17.118186,-0.0239,-0.333, 1.010, 1.064
INFO:root:2017-08-13,12:27:17.141640,-0.0234,-0.334, 1.017, 1.070
INFO:root:2017-08-13,12:27:17.197061,-0.0215,-0.336, 1.014, 1.068
INFO:root:2017-08-13,12:27:17.276445,-0.0195,-0.337, 1.017, 1.072
INFO:root:2017-08-13,12:27:17.313768,-0.0234,-0.333, 1.007, 1.061
INFO:root:2017-08-13,12:27:17.334409,-0.02,-0.334, 1.011, 1.065
INFO:root:2017-08-13,12:27:17.367276,-0.0259,-0.333, 1.006, 1.060
INFO:root:2017-08-13,12:27:17.421294,-0.0244,-0.333, 1.015, 1.068
INFO:root:2017-08-13,12:27:17.442156,-0.0205,-0.331, 1.015, 1.068
INFO:root:2017-08-13,12:27:17.464610,-0.0288,-0.332, 1.006, 1.059
INFO:root:2017-08-13,12:27:17.486532,-0.0244,-0.337, 1.014, 1.069
